Աղջիկ,Գեղարքունիք, Գանձակ,15-18,Արկածային,,Դասական,,Դետեկտիվ.,Դրամա,,,Ֆանտաստիկա,,,Ռոմանս,,,,պատմավեպ,"""Կոմս Մոնտե Քրիստո""                             "" Գևորգ մարզպետունի""","""Գանձերի Կղզի"" ""Սև նետը""", Ռոջեր Աքրոյդի սպանությունը,"""Սիդհարթա"" Րաֆֆու ""Սամվել""","""Երեք հրացանակիրները""     ""Սև կակաչ"""," ""Ալքիմիկոս"" ,""Քաոս""","""Մեծն Գեթսբի"",""Մանոն Լեսկո""","""Պրեսպանյան կոչնակները"",""Հացի խնդիր""","""Բենիր ձեռքս ես վախենում եմ"",""Թշվառները""","""Դորիան Գրեյի դիմանկարը"",""Շահմարի առեղծվածը""","""Ջեյն Էյր"" Շառլոթ Բրոնտե","""Ապրելու ժամանակը և մեռնելու ժամանակը"" Ռեմարկ","Հերման Հեսսե ""Տափաստանի գայլը""","Ալբեր Կամյու ""Օտարը""","Ջորջ Օրուել ""1984""",Օ. Հենրի,"Ալբերտո Մորավիա ""Արհամարանք""","Լև Տոլստոյ ""Պատերազմ և խաղաղություն""","""Ասկանիո""","""Անատոլիական պատմություն""",Ալեքսանդր Դյումա,Րաֆֆի,Մուրացան,Ագաթա Քրիստի,Հերման Հեսսե,Պերճ Պռոշյան, Վահան Տերյան, Օսկար Ուայլդ, Ռեյ Բրեդբերի, Վիկտոր Հյուգո
Աղջիկ,Արարատ,Վերին Արտաշատ,15-18,,,,,,Դրամա,,,,,,,,,,,Բոռ,Ասկանիո,Ջեյն Էյր,Քաոս,"Այնտեղ, ուր ծաղկում են վայրի վարդերը",Պապ Թագավոր,Քամելիազարդ տիկինը,,,,Հաղթական կամուրջ,Դորիան Գրեյի դիմանկարը,731 օր քեզ համար,Սուրբծննդյան հրեշտակը,,,,,,,Ռեմարկ,Դյումա,Դյումա կրտսեր,Վոյնիչ,Շիրվանզադե,,,,,
Աղջիկ,Գեղարքունիք,,15-18,Արկածային,,Դասական,,Դետեկտիվ.,Դրամա,,,Ֆանտաստիկա,,Լեգենդ,,,,,,《Դորիան Գրեյի դիմանկարը》,《Արհամարհանք》,Մեծն Գեթսբին,Թքած ունենալու նուրբ արվեստը,Թղթե քաղաքներ,Աստղերն են մեղավոր ,Հրաշք ,Բալենի,Ավաղուտների կինը,,Յլասկայի որոնումներ ,Խատուտիկի գինին ,Արտակ մի սպանիր ,,,,,,,,Ալեքսանդր Դյումա,Օսկար Ուայլդ,Րաֆֆի,,,,,,,
Աղջիկ,Շիրակ,գյումրի,15-18,Արկածային,,Դասական,,Դետեկտիվ.,Դրամա,,,Ֆանտաստիկա,Սարսափ,Լեգենդ,,,,,,"""Ալքիմիկոսը""","""Պրոֆեսոր Դոլլի գլուխը""","""Անգլուխ ձիավորը""","""Օլիվեր Թվիսթը","""Ռոբիզոն Կռուզո""","""Կոմս Մոնտե Քրիստո""","""Մատանիների տիրակալը""","""Գուլիվերի ճանապարհորդությունները""",,,1984,Մեծ հույսեր,Դեվիդ Կոպպերֆիլդ,Ամերիկյան ողբերգություն,Հայրիկ դու խենթ ես,Օտարը,Մայրիկ ես սիրում եմ քեզ,Աննա Ֆրանկի օրագիրը,451° ըստ ֆարենհայթի,Մեղավոր են աստղերը և այլն,Ալեքեսանդր Դյումա,Պաուլու Կոելյու,Ժյուլ Վեռն,Վիլյամ Սարոյան,,,,,,
Աղջիկ,Կոտայք,,15-18,Արկածային,,,Կոմիքս,Դետեկտիվ.,Դրամա,,,Ֆանտաստիկա,Սարսափ,Լեգենդ,,,Թրիլլեր,,,"""Կոմս Մոնտե֊Քրիստո""","""Եվ ոչ ոք չմնաց...""","""Դորիան Գրեյի դիմանկարը""","""Ջեյն Էյր""","""Համլետ""","""Շերլոք Հոլմս""","""The Mortal Instruments""","""Անգլուխ ձիավորը""","""Գևորգ Մարզպետունի""",,Հերման Հեսսեից որևէ բան,Ոճիր և պատիժ,Աննա Կարենինա,,,,,,,,Եղիշե Չարենց,Վիլյամ Սարոյան,Շեքսպիր,Օսկար Ուայլդ,Ագաթա Քրիստի,Ջեկ Լոնդոն,,,,
Աղջիկ,Արմավիր,,15-18,,,Դասական,,,Դրամա,,,Ֆանտաստիկա,,,Ռոմանս,,,,,Էրիխ Ֆրոմ «Սիրելու արվեստը»,Գյոթե «Երիտասարդ Վերթերի տառապանքները» ,Դեն Բրաուն «Ինֆեռնո»,Հենրի Սենկևիչ«Յո՞ երթաս»,Շիրվանզադե «Չար ոգին»,Ֆեոդոր Դոստոևսկի «Ապուշը» «Ոճիր և պատիժ»,Հերման Հեսսե«Տափաստանի գայլը» «Դեմիան»,Հերման Զուդերման «Հոգսը», Անատոլ Ֆրանս«Թայիս»,"Ռոբին Շարմա«Վանականը,որը վաճառեց իր Ֆերարին»",Ֆրանց Կաֆկա«Դղյակը»,Յաշար Քեմալ«Ցախ Մեմեդ»,Էմիլի Լիլիան Վոյնիչ«Բոռ»,Իրվինգ Սթուն«Կյանքի ծարավը»,Ալբեր Կամյու «Ժանտախտ»,Հերման Հեսսե«Նարցիսը և Ոսկեբերանը»,Կնուտ Համսոն«Պան»,Ալբերտո Մորավիա«Արհամարհանք»,Սոմերսեթ Մոըմ«Լուսինը և վեցպենսանոցը»,"Անդրե Մորուա«Հույսեր և հուշեր» Վիլյամ Սարոյան«Հայրիկ,դու խենթ ես»",Հերման Հեսսե,Գյոթե,Էրիխ Ֆրոմ,Էմանուել Կանտ,Վիլյամ Սարոյան,Ֆեոդոր Դոստոևսկի,Վարդգես Պետրոսյան,,,
Աղջիկ,Արմավիր,Քարակերտ ,15-18,Արկածային,,,Կոմիքս,Դետեկտիվ.,,,,Ֆանտաստիկա,,Լեգենդ,Ռոմանս,,,,,Ալքիմիկոսը,Հպարտություն և նախապաշարմունք,Հովազաձորի գերիները,Շերլոք Հոլմս,Քաոս,Գանձերի կղզի,Փոքրիկ Իշխան,Ալիսան հրաշքների աշխարհում ,Խենթը,Ռոբինսոն Կրուզո,Դորյան Գրեյի դիմանկարը,Հարրի Փոթթեր,Բիզնես գրքեր,,,,,,,,Պաուլո Կոելյո,Արթուր Կոնան Դոյլ,Ջեյն Օսթին,Նար֊Դոս,Րաֆֆի,Լյուիս Քերոլ,Ջեկ Լոնդոն,,,
Աղջիկ,Տավուշ,Քաղաք Բերդ,15-18,Արկածային,,,,Դետեկտիվ.,,,,Ֆանտաստիկա,,Լեգենդ,,,,,,Կոմս Մոնտե Քրիստո,Մեծ տան փոքրիկ տիրուհին,Մանոն Լեսկո,Մեծն Գեթսբին,,,,,,,Աննա Ֆրանկի օրագիրը,,,,,,,,,,Արթուր Կոնան Դոյլ,Ալ. Դյումա,Ջեկ Լոնդոն,,,,,,,
Աղջիկ,Արմավիր,ք. Էջմիածին ,15-18,,Բանաստեղծություններ,Դասական,,,Դրամա,,,,,,Ռոմանս,,,,,Հերման Հեսսե «Սիդհարթա»,Ռիչարդ Բախ «Ջոնաթան Լիվինգսթոն ճայը»,Ալբեր Քամյու «Օտարը»,Ալբեր Քամյու «Անկում»,Լերմոնտով «Մեր ժամանակի հերոսը»,Մարիետա Գևորգյան «Խոստովանություն»,Նար-Դոս «Սպանված աղավնին»,Էրիխ Ֆրոմ «Սիրելու արվեստը»,Էմիլ Զոլա «Թերեզ Ռաքեն»,Վարդգես Պետրոսյան «Վերջին ուսուցիչը»,Բաբրիել Գարսիա Մարկես «Հարյուր տարվա մենություն»,Հերման Հեսսե «Դեմիան»,Ալբեր Քամյու «Ժանտախտը»,,,,,,,,Հերման Հեսսե,Շիրվանզադե,Ալբեր Քամյու,Համո Սահյան,Պարույր Սևակ,Վարդգես Պետրոսյան,,,,
Աղջիկ,Արարատ,,19-22,Արկածային,,Դասական,,,,,,,,,Ռոմանս,,,,,731 or qez hamar,Navapet granti vordiner@,Spitak dzin,Mer tax@,Jonatan livingston anunov chay@,Hamlet,,,,,Rempwl 《xaxacox@》,Es minchev qez,Cnorqic minchev irakanutyun,Korcrac jamanak,Xavaric ayn koxm,Vanakan@ vor@ vacharec ir ferarin,Ashxarhi mecaguyn vacharakan@,Qaxaq,Zgushaceq drner@ chen pakvum,Aprelu april,Paruyr Sevak,Nar-Dos,Vahan Teryan,Ժուլ Վեռն,Shirvanzade ,Sheqspir,Richard bax,,,
Աղջիկ,Երևան,Նուբարաշեն,15-18,Արկածային,,,,Դետեկտիվ.,,,,Ֆանտաստիկա,,,Ռոմանս,,,,,Շերլոկ Հոլմսի մասին,Lord of the flies,Կեսօրին սպանություն,The A.B.C. Murder,Ծերունին և ծովը,100 բիզնես գաղտնիքներ,,,,,Մտածիր և հարստացիր,Դորիան Գրեյի դիմանկարը,,,,,,,,,Արթուր Կոնան Դոյլ,Րաֆֆի,Էռնեստ Հեմինգուեյ,,,,,,,
Աղջիկ,Սյունիք,,23+,,,Դասական,,Դետեկտիվ.,,,Հեքիաթ,,,,Ռոմանս,,,,,Կամելիազարդ տիկինը,Երեսունամյա տիկինը,Աննա Կարենինա,Պատերազմ և խաղաղություն,Քաոս,Եվգենի Օնեգին,,,,,<>Դոստոեվսկի,<>,,,,,,,,,Շիրվանզադե,Պուշկին,Բալզակ,Դյումա որդի,Պ.Սևակ,Լև Տոլստոյ,Դոստոեվսկի,Գ.Մարկես,,
Աղջիկ,Երևան,,23+,Արկածային,,,,Դետեկտիվ.,,,,Ֆանտաստիկա,,Լեգենդ,,,,,," Հերման Հեսսե ""Դեմիան""","Թեոդոր Դրայզեր ""Ամերիկյան ողբերգություն""",,,,,,,,,"Սթիվեն Քինգ ""Սև աշտարակ""","Ռեյ Բրեդբերի ""451 աստիճան ֆարենհեյթով""","Մայք Հերմանով ""Безликий""","Հարուկա Մուրակամի ""хроники заводной птици""",Դրակուլա,,,,,,Հերման Հեսսե,Սթիվեն Քինգ,Թեոդոր Դրայզեր,,,,,,,
Աղջիկ,Արագածոտն,Աշտարակ,15-18,,,,,,Դրամա,,,,,,,,,,փիլիսոփայական,"Շիրվանզադե""քաոս""","Մ.Արեն""Վայրի վարդեր""","Կոելյո ""Ալքիմիկը""","Վ.Պետրոսյան"" վերջին ուսուցիչ""","Դրեյփներ"" Աղմկոտ լռությունը""","Րաֆֆու""խենթը""",,,,,"Կաֆկա ""Կերպարանափոխություն""","Դոստոևսկի ""Ապուշը""","Տոլստոյ"" Աննա Կարենինա""","Սարտր ""Սրտխառնուք""","Հյուգո ""թշվառները""","Քամյու ""ժանտախտը""","Վ.Սարոյան ""իմ անունն Արամ է""","Վ.Պետրոսյան""ապրած և չապրած տարիներ""","Պ.Պռոշյան ""Սոս և Վարդիթեր""",,Շիրվանզադե,Վ.Սարոյան,Րաֆֆի,Ռեմարկ,Տերյան,Լ.Տոլստոյ,Դոստոևսկի,,,
Տղա,Լոռի,,19-22,Արկածային,,,,Դետեկտիվ.,,,,,,,,,Թրիլլեր,,,I'm legend,In their footsteps - tess geritsen,Around the world in 80 days,The portrait of Dorian Grey,Sherlock Holmes,,,,,,--,,,,,,,,,,--,,,,,,,,,
Աղջիկ,Կոտայք,,15-18,,,,,Դետեկտիվ.,Դրամա,,,,,,,,,,,Քաոս,Ես և նա,Շահմարի առեղծվածը,Պատվի համար,,,,,,,ՌՈԲԵՐՏ ՉԱԼԴԻՆԻ. ԱԶԴԵՑՈՒԹՅԱՆ ՀՈԳԵԲԱՆՈՒԹՅՈՒՆԸ,ԹԻՄՈԹԻ ԼԻՐԻ – ԳԻՏԱԿՑՈՒԹՅԱՆ ՓՈՓՈԽՈՒԹՅՈՒՆԸ ՍԵԿՏԱՆԵՐՈՒՄ,ՓԻԹԵՐ ԴՐԱՔԵՐ – «ՄԵՆԵՋՄԵՆԹ»,,,,,,,,Նար-Դոս,Շիրվանզադե,,,,,,,,
Աղջիկ,Երևան,,19-22,,,,,,Դրամա,,,,,,,,,,,Արհամարհանք ,Այսպես խոսեց զրադաշտը,Հաղթական կամար,Ալքիմիկոս,Ճիշտ մտածիր գործիր և վայելիր,Աննա Ֆրանկի օրագիր,Ապուշը,Հպարտություն և նախապաշարմունք,,,"Բոռ, ապրելու ժմկը մեռնելու ժմկը",Ինֆեռնո,Ազնավուրը Ազնավուրի մասին,Կեցության անտանելի թեթևություն,Տափաստանի գայլը,Բարուց և չարից անդին,Լինել թե ունենալ,Աքրայում գտած օրագիր,Մահվան պես հզոր,Աստվածային կատակերգություն ,Ռեմարկ,Քամյու,Դրայզեր,Նիցշե,Էմմա Տանանյան,Դյումա,Դոստոևսկի,Ֆրոմ,,
Աղջիկ,Գեղարքունիք,,15-18,,,,,,Դրամա,,,,,,,,,,,Բռնիր ձեռքս ես վախենում եմ,Ապրած և չապրած տարիներ,Արտագաղթած կարոտ ,Հաղթական կամար,Կախվածություն,,,,,,Կախվածություն,Ապրած և չապրած տարիներ,Բռնիր ձեռքս ես վախենում եմ,,,,,,,,Վարդգես Պետրոսյան,Դավիթ Սամվելյան,Արմեն Նիազյան Սյունե Սևադա,Ջոն Գրին,,,,,,
Աղջիկ,Արմավիր,Մեծամոր,19-22,,Բանաստեղծություններ,,,Դետեկտիվ.,,,,,,,,,,,"մոտիվացնող, ինքնազարգացնող", “ The Miracle Morning” by Hal Elrod ,Ագաթա Քրիստի« Ռոջեր Աքրոյդի սպանությունը»,,,,,,,,,“Getting things done” by David Allen and David Kelvin Allen,Վահագն Դիլբարյան «100 բիզնես գաղտնիքներ»,,,,,,,,,Ագաթա Քրիստի,Պարույր Սևակ,,,,,,,,
Տղա,Սյունիք,Kapan,19-22,Արկածային,Բանաստեղծություններ,,,,,,,Ֆանտաստիկա,,Լեգենդ,,,,,,the stranger,Master I Margarita,Ender's Game,,,,,,,,General theory of employment ,,,,,,,,,,Albert Camus,j.k Rowling ,Raffi,Sevak,,,,,,
Աղջիկ,Երևան,,15-18,,Բանաստեղծություններ,,,,Դրամա,,,Ֆանտաստիկա,,,Ռոմանս,,,,,"Հարպեր Լի ""Սարյակ մի՛ սպանիր""","Սարոյան ""Հայրի՛կ, դու խենթ ես""","Դանիել Քիզ ""Ծաղիկներ Էլջերնոնի համար""","Սոմերսեթ Մոեմ ""Լուսին և վեցպենսանոց""","Սոմերսեթ Մոեմ ""Երփներանգ շղարշը""","Ռաֆայել Սահակյան ""Սերը կակաչների հովտում""","Ռոբերտ Ենգիբարյան ""Օ՜, Մարի""","Վարդգես Քալանթարյան ""Կորած օրագիրը""","Ստեֆան Ցվայգ ""Անծանոթուհու նամակը""","Բաղիշ Հովսեփյան ""Դու հասկացա՞ր ինձ""","Միլան Կունդերա ""Կեցության անտանելի ","Պաուլո Կոելյո ""Ալքիմիկոսը""","Կաֆկա ""Կերպարանափոխություն""","Ալբերտ Մորավիա ""Արհամարհանք""","Միխայիլ Բուլգակով ""Վարպետը և Մարգարիտան""","Օրհան Փամուք ""Իմ անունը Կարմիր է""",Աննա Ֆրանկի օրագիրը,"Լիլի Մկրտչյան ""Թեյահոլիզմ""","Անուշավան Պողոսյան ""Սեր մի խաղա""","Ստեֆան Ցվայգ ""Զգացմունքների խռովք""",Հուսիկ Արա,Պաուլո Կոելյո ,Գոհար Նավասարդյան,Հերման Հեսսե,Ռաֆայել Սահակյան,Միխայիլ Լերմոնտով,Սոմերսեթ Մոեմ,Դանիել Քիզ,Վարդգես Պետրոսյան,Ստեֆան Ցվայգ
Աղջիկ,Երևան,Երևան,15-18,Արկածային,,,Կոմիքս,,,,,Ֆանտաստիկա,,,Ռոմանս,,,,,Հարրի Փոթերի բոլոր հատորները,Ջեյն Էյրե,Դեյլ Քարնեգի «Ինչպես ձեռք բերել ընկերներ և ազդեցություն ունենալ նրանց վրա»,Շերլոկ Հոմս,Ռանչպարների կանչը,,,,,,Թղթե քաղաքներ,Շերլոկ Հոմսի գրքերը,Դեյլ Քարնեգի գրքերը,"Մնացածը դեռ որոշում եմ, չեմ կողմնորոշվում, այնքան հետաքրքիր գիրք եմ ուզում կարդալ",,,,,,,Դեյլ Քարնեգին,Շերլոկ Հոմս,,,,,,,,
Աղջիկ,Երևան,,12-14,,,,,,Դրամա,,,Ֆանտաստիկա,,,Ռոմանս,,,,,Քաոս,Կոմս Մոնտե Քրիստո,Ասկանիո,Աստղերն են մեղավոր,Դորիան Գրեյի դիմանկարը,Արտիստը,Երեք հրացանակիրները,Ինդիանա,Ջեյն Էյր,,Գևորգ Մարզպետունի,Մեղադրանք,Հյուսիսային պողոտա,Լուսնաքար,Խաչագողի հիշատակարանը,",,,",,,,,Ալեքսանդր Դյումա,Ջոն Գրին,Շիրվանզադե,,,,,,,
Աղջիկ,Երևան,,12-14,Արկածային,,Դասական,,Դետեկտիվ.,,,,Ֆանտաստիկա,,,Ռոմանս,,,,,Դորիան Գրեյի դիմանկարը,Ինձ պիոններ չնվիրես,Երկնագույն շան աչքեր,,,,,,,,Հայրիկ դու խենթ ես,Շառլ Ազնավուր (կենսագրություն),Թղթե քաղաքը,,,,,,,,Պարույր Սևակ,Եղիշե Չարենց,Օսկար Ուայլդ,Հովհաննես Թումանյան,Շիրվանզադե,Վահան Տերյան,Մարկ Արեն,,,
Աղջիկ,Երևան,,15-18,Արկածային,,,,,Դրամա,,,Ֆանտաստիկա,,,Ռոմանս,,Թրիլլեր,,,Ալեքսանդր Դյումա «Կոմս Մոնտե-Քրիստո»,Դենիել Քիզ «Ծաղիկներ Էլջերնոնի համար»,Շերոն Դրեյփեր «Աղմկոտ լռություն»,Ֆրենսիս Սքոթ Ֆիզջերալդ «Մեծն Գեթսբի»,"Մարկ Արեն «Այնտեղ, որտեղ ծաղկում են վայրի վարդեր»",Ջոն Բոյն « Զոլավոր գիշերազգեստով տղան»,Մարկ Մուստյան «Ժանդարմը»,Ստեֆան Ցվայգ «Անծանոթուհու նամակը»,Վիլյամ Սարոյան «Մարդկային կատակերգություն»,Աբբա Պրևո «Մանոն Լեսկո»,Հեսսե «Տափաստանի գայլը»,Մուրացան «Գևորգ Մարզպետունի»,Ռեյ Բրեդրերի «451 աստճան ըստ Ֆարենհայթի»,Վարդգես Քալանթարյան «Կորած օրագիրը»,Ալեքսանդ Դյումա «Ասկանիո»,Դյումա «Երեք հրացանակիրները»,Մարկ Արեն «Քառյակը»,Վախթանգ Անանյան «Հովազաձորի գերիները»,Վոյնիչ «Բոռ»,Ռեմարկ «Հաղթական կամար»,Ալեքսանդր Դյումա,Դենիել Քիզ ,Աբբա Պրևո,Անտուան դը Սենտ-Էքսյուպերի,Ռեմարկ,Ժյուլ Վեռն,Ջոն Բոյն ,Վիլյամ Սարոյան,Մարկ Արեն,Վարդգես Պետրոսյան
Աղջիկ,Արարատ,,19-22,,,Դասական,,,Դրամա,,,,,,Ռոմանս,Կենսագրություն,,,,"Ալ. Դյումա Որդի ""Կամելիազարդ տիկին""","Հեմինգուեյ "" Ում մահն է գուժում զանգը""","Էկզյուպերի ""Փոքրիկ իշխանը""","Տոլստոյ ""Աննա Կարենինա""","Մոեմ ""Լուսին և վեցպենսանոց""","Ալ. Դյումա "" Կոմս Մոնտե Քրիստո""","Էմլի Բրոնտե ""Մոլեգին հողմերի դարավանդ""","Սանդ "" Ինդիանա""","Շառլոթ Բրոնտե ""Ջեյն Էյր""","Լերմոնտով ""Մեր ժամանակի հերոսը""","Բուլգակով ""Վարպետը և Մարգարիտան""",Ալքիմիկոսը,Պան,Ապուշը,Կհանդիպենք բարձունքում,Օտարը,Հպարտություն և նախապաշարմունք,Տափաստանի գայլը,Ոճիր և պատիժ,Սերը ժանտախտի օրերին,Դյումա,Հեմինգուեյ,Շիրվանզադե,Թումանյան,Տոլստոյ,Սևակ,Սահյան,Րաֆֆի,,
Աղջիկ,Սյունիք,Sisian,15-18,,,,,,,,,,,,Ռոմանս,,,,,Jeyn Eyr,Romeo ev Juleta,,,,,,,,,Voch mi,,,,,,,,,,Sheqspir,,,,,,,,,
Աղջիկ,Արարատ,,15-18,Արկածային,,,,Դետեկտիվ.,,,,Ֆանտաստիկա,,Լեգենդ,,,Թրիլլեր,,,Անգլուխ ձիավորը,Սամվել,Տասնհինգ ամյա նավապետը,Շերլոք Հոլմս,Օդապարուկ թռցնողը,,,,,,Ակացիա,Խենթը,Սերը ժանտախտի օրերին,Սպանություն արևելյան ճեպընթացում ,Սիդհարթա,,,,,,Շիրվանզադե,Հովհաննես Թումանյան,Ժյուլն Վեռն,Արթուր Քոնան Դոյլ,Ռեյ Բրեդբերի,,,,,
Աղջիկ,Սյունիք,,15-18,Արկածային,,,,,Դրամա,,,,,,Ռոմանս,,,Երկխոսություն,,Շառլոտ Բրոնտե 《Ջեյն Էյր》,Տա Թևեր 《731 օր քեզ համար》,Մարկ Տվեն 《Թոմ Սոյերի արկածները》,Ջորջ Օրուել 《Անասնաֆերմա》,Ռոուլինգ 《Հարի Փոթեր》,,,,,,《Մտածել ինչպես Շերլոկը》,《Ստամբուլի բիճը》,《Ինդիանա》,"《Գիրք, որ անուն չունի》",,,,,,,Ջորջ Օրուել,Մարկ Տվեն,Շառլոտ Բրոնտե ,,,,,,,
Աղջիկ,Արագածոտն,Թալին,15-18,,,,,,Դրամա,,,,,,,,,,,Աստղերն են մեղավոր,Ես մինչ քեզ,Մանոն Լեսկո,Արտագաղթած կարոտ,Չգտնված երիցուկներ ,Ապրած ու չապրած տարիները,,,,,Կեցության անտանելի թեթևությունը,Սերը ժանտախտի օրերին,Օտարը,Ծաղիկներ Էլթնջոնի համար,,,,,,,Վարդգես Պետրոսյան,Ջոն Գրին,Շիրվանզադե,,,,,,,
Աղջիկ,Արմավիր,,19-22,,,,,,Դրամա,,,,,,Ռոմանս,,,,,Հեկտոր Մալո  Առանց ընտանիքի,Ջեյն Էյր,Ընթերցողը ,11րոպե,Սիրելի Բարեկամ,Ծաղիկների էլջերնոնի համար,Հավերժ քոնը,Երեք ընկեր,Անծանոթուհու նամակը,Հպարտություն և նախապաշարմունք,,,,,,,,,,,Ջեյն Օսթին ,Հեկտոր Մալո,Դավիթ Գրիգորյան, Տոլստով,Եսենին,Պաոլո  Կոելյու,Չարենց,Տերյան,Սևակ,Ցվայգ
Աղջիկ,Երևան,,15-18,Արկածային,,,,,,,,Ֆանտաստիկա,Սարսափ,,,,,,,Ալքիմիկոսը,Արհամարհանք,Քաոս,Վերջին ուսուցիչը,Ջեյն Էյր,Աստղերն են մեղավոր,Վերոնիկան որոշում է մեռնել ,Ձեռքս բռնիր վախենում եմ,Հարի Փոթերը (բոլոր մասերը),Չգտնված երիցուկներ,Էրիխ Ֆրոմ - «Սիրելու արվեստը»,Վարսենիկ Վերմիշյան - «Մնացյալ ամբողջ կյանքը»,Սյունե Սեվադա - «Կախվածություն»,«Կորած ու կորցրած սերերի կենացը»,Արիս Հայրապետյան - «Սիրո առաքելությունը», Գերի Չեփմեն - «Սիրո 5 լեզուները», Տա Թևեր - «731 օր քեզ համար »,Միլան Կունդերա -«կեցության անտանելի թեթևությունը »,Կնուտ Համսուն - « Պան »,« Մեր ժամանակների հերոսը »,Մարկ Արեն,Պաուլո Կուելյու ,Ջոն Գրին,Շիրվանզադե,Աննա Թոդ,Էրիկա Ջեյմս,Ջոան Ռոուլինգ,,,
Աղջիկ,Երևան,Ֆրանսիա հիմա ,15-18,Արկածային,Բանաստեղծություններ,,,,Դրամա,,,,,,,,,,Վեպեր,Ջեյն Էյր ,Ալքիմիկոս,Սամվել,Բոլորս մենակ ենք ,Մեղրամիս Փարիզում ,Դորյան Գրեյի դիմանկարը,Charlotte Salomon ֆրանսիական է ,,,,Իմ ինքնասպանությունից 50 օր առաջ,Թքած ունենալու նուրբ արվեստը ,Ես մինչև թեզ ,Բռնիր ձեռքս ես վախենում եմ ,Այնտեղ որտեղ ծաղկում են վայրի վարդերը,Հաղթական կամար ,Սերը ժանտախտի օրերին ,,,,Սևակ,Տերյան ,Րաֆֆի,Բայց բոլորին էլ սիրում ու կարդում եմ տարբերություն չկա,,,,,,
Աղջիկ,Երևան,,15-18,,,Դասական,,,,,,,,,Ռոմանս,Կենսագրություն,,,Հոգեբանություն,Մոեմ Թատրոն,Բրոնտե Ջեյն Էյր,Քամյու ժանտախտ,Սարոյան Մայրիկ ես սիրում եմ քեզ,Կունդերա կեցության անտանելի թեթևություն,,,,,,Դոստոևսկի դեռահասը,Ուիլկի Քոլինզ սպիտակազգեստ կինը,Իրվինգ Սթոուն զգայունության մտքերը,Մարկես սերը ժանտախտի ժամանակ,Աբբա Պրևո Մանոն Լեսկո,,,,,,Մոեմ,Դոստոևսկի,Քամյու,Բուկովսկի,Իրվինգ Սթոուն,Սարոյան,,,,
Աղջիկ,Արագածոտն,Աշտարակ,15-18,Արկածային,,Դասական,,,,,,,,,,Կենսագրություն,Թրիլլեր,,,Պաուլո Կոելիո֊Վեռոնիկան որոշում է մեռնել,Ջոն Գրին֊Աստղերն են մեղավոր,Ջոն Բոյն֊Զոլավոր շապիկով տղան,Անաբել Պիտչեր֊Իմ քույրն ապրում է Բուխարու վերևում,Ջեննի Դաունհեմ֊Քանի դես ես ողջ եմ,Էրիկ֊Էմանուել Շմիդտ֊Օսկարը և Վարդագույնով տիկինը,Աննա Ֆրանկ֊Ապաստարան.Օրագիր՝նամակների տեսքով,Ջոն Գրին֊Թղթե քաղաքներ,,,,,,,,,,,,,Ջոն գրին,Պաուլո Կոելիո,Ջոն Բոյն,Անաբել Պիտչեր,Ջեննի Դաունհեմ,,,,,
Աղջիկ,Գեղարքունիք,,15-18,Արկածային,,,,Դետեկտիվ.,,,,Ֆանտաստիկա,Սարսափ,Լեգենդ,Ռոմանս,,Թրիլլեր,,,<>,<>,<<451° ըստ Ֆարենհայթի>>,<>,<>,<>,<>Բոլեսլավ Պրուս,<>,Ֆլետչեր Նոբել <>,<>,<> <>,<><>,<><>,<>,<>,<>,<><>,<>,<><>,<>,Պաուլո Կոելյո,Վիկտոր Հյուգո,Գաբրիել Գարսիա Մարկես,Ագաթա Քրիստի,Մայն Ռիդ,Ռեյ Բրեդբերի,Ռոբերտ Լուիս Ստիվենսոն,Հենրի Ռայդեր Հագարդ,Ջոն Գրին,Հերման Հեսսե
Տղա,Երևան,Երևան,15-18,,Բանաստեղծություններ,Դասական,,,Դրամա,,,,,Լեգենդ,,Կենսագրություն,,Երկխոսություն,"Ողբերգություն, կատակերգություն",Շիրվանզադե <>,Դերենիկ Դեմիրճյան <>,Րաֆֆի <>,Ակսել Բակունց <>,Հովհաննես Թումանյան <>,Անտուան Դը Սենտ Էքզյուպերի <>,Միխայիլ Լերմոնտով <>,Ուիլյամ Շեքսպիր <>,Նիկոլայ Գոգոլ <>,Ստեփան Զորյան <>,Շիրվանզադե <>,Խաչատուր Աբովյան <>,Ալեքսանդր Դյումա <>,Չարլզ Դիքենս <>,Ֆյոդոր Դոստոևսկի <>,Ալեքսանդր Գրիբոյեդով <>,Աբբա Պրևո<>,Պարույր Սևակ <>,Դեյլ Քարնեգի<>,Խաչիկ Դաշտենց <>,Հովհաննես Թումանյան,Շիրվանզադե,Րաֆֆի,Մուրացան,Անտոն Չեխով,Բեռնարդ Շոու,Ուիլյամ Շեքսպիր,Պարույր Սևակ,Վահան Տերյան,Միխայիլ Լերմոնտով
Աղջիկ,Երևան,,23+,Արկածային,Բանաստեղծություններ,,Կոմիքս,,,Առակ,Հեքիաթ,Ֆանտաստիկա,,Լեգենդ,Ռոմանս,Կենսագրություն,,,,Ray Bradbury Martian chronicles ,Kite runner by Khaled Hosseini,Harry Potter series,The road back by Remarque,Dandelion wine by Ray Bradbury ,,,,,,The book thief,Манюня,The day Nina Simone stopped singing ,Arab of the future,,,,,,,Ray Bradbury ,Remarque,,,,,,,,
